cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
23.831.376/0001-43;10305945;AbraÃ§adeiras;1;NUNES CLIMATIZACAO EIRELI;100;PC;100;53.33;1;0.5333;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;50400081;CABO PP;2;NUNES CLIMATIZACAO EIRELI;100;M;750;1259;7.5;12.59;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;80300701;Caixa de Passagem Split;3;NUNES CLIMATIZACAO EIRELI;4;UND;61.32;32.71;15.33;8.1782;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305950;Cano cobre Â½;4;NUNES CLIMATIZACAO EIRELI;4;KG;240;291.68;60;72.92;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305951;Cano cobre Â¼;5;NUNES CLIMATIZACAO EIRELI;4;M;252;303.68;63;75.92;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305954;Cano cobre 3/8;6;NUNES CLIMATIZACAO EIRELI;4;M;252;300.8;63;75.2;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305956;Cano cobre 5/8;7;NUNES CLIMATIZACAO EIRELI;4;M;280;337.24;70;84.31;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371394;Cano esponjoso Â½ - barra de 2 metros;8;NUNES CLIMATIZACAO EIRELI;20;BR;70;37.34;3.5;1.8672;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371395;Cano esponjoso Â¼ - barra de 2 metros;9;NUNES CLIMATIZACAO EIRELI;20;BR;70;37.34;3.5;1.8672;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371396;Cano esponjoso 3/8 - barra de 2 metros;10;NUNES CLIMATIZACAO EIRELI;40;BR;140;74.69;3.5;1.8672;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371397;Cano esponjoso 5/8 - barra de 2 metros;11;NUNES CLIMATIZACAO EIRELI;40;BR;152;81.09;3.8;2.0272;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305965;Capacitor 380V 2 MF;12;NUNES CLIMATIZACAO EIRELI;10;UND;80;42.68;8;4.2678;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305966;Capacitor 380V 3 MF;13;NUNES CLIMATIZACAO EIRELI;10;UND;82;43.74;8.2;4.3745;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305967;Capacitor 380V 4 MF;14;NUNES CLIMATIZACAO EIRELI;10;UND;100;53.35;10;5.3347;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305968;Capacitor 380V 5 MF;15;NUNES CLIMATIZACAO EIRELI;10;UND;100;53.35;10;5.3347;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305969;Capacitor 380V 8 MF;16;NUNES CLIMATIZACAO EIRELI;4;UND;41.32;22.04;10.33;5.5108;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305970;Capacitor 380V 10 MF;17;NUNES CLIMATIZACAO EIRELI;4;UND;60;32.01;15;8.0021;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305971;Capacitor 380V 15 MF;18;NUNES CLIMATIZACAO EIRELI;10;UND;150;80.02;15;8.0021;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305972;Capacitor 380V 20 MF;19;NUNES CLIMATIZACAO EIRELI;10;UND;193.3;103.12;19.33;10.3121;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305973;Capacitor 380V 25 MF;20;NUNES CLIMATIZACAO EIRELI;10;UND;156.7;83.6;15.67;8.3595;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305974;Capacitor 380V 30 MF;21;NUNES CLIMATIZACAO EIRELI;10;UND;200;106.7;20;10.6695;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305975;Capacitor 380V 35 MF;22;NUNES CLIMATIZACAO EIRELI;10;UND;210;112.03;21;11.203;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305976;Capacitor 380V 40 MF;23;NUNES CLIMATIZACAO EIRELI;10;UND;230;122.7;23;12.2699;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305977;Capacitor 380V 45 MF;24;NUNES CLIMATIZACAO EIRELI;10;UND;253.3;135.13;25.33;13.5129;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305978;Capacitor 380V 55 MF;25;NUNES CLIMATIZACAO EIRELI;10;UND;280;149.37;28;14.9373;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305979;Chave contactora CWM 09;26;NUNES CLIMATIZACAO EIRELI;4;UND;240;128.03;60;32.0085;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305980;Chave contactora CWM 10;27;NUNES CLIMATIZACAO EIRELI;4;UND;280;149.37;70;37.3432;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305988;Compressor 2HP alternativo;28;NUNES CLIMATIZACAO EIRELI;2;UND;1649.34;879.88;824.67;439.9402;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305990;Compressor 1HP rotativo;29;NUNES CLIMATIZACAO EIRELI;5;UND;1992.2;1062.79;398.44;212.5575;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305991;Compressor 11/4HP rotativo.;30;NUNES CLIMATIZACAO EIRELI;2;UND;1180;629.5;590;314.7498;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305992;Compressor 11/2HP rotativo;31;NUNES CLIMATIZACAO EIRELI;2;UND;800;426.78;400;213.3897;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305993;Compressor 2HP rotativo;32;NUNES CLIMATIZACAO EIRELI;5;UND;3525;1880.5;705;376.0993;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305994;Compressor 3/4HP rotativo;33;NUNES CLIMATIZACAO EIRELI;5;UND;2066.65;1102.5;413.33;220.5009;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305995;Controle remoto univ. ar split;34;NUNES CLIMATIZACAO EIRELI;4;UND;200;106.69;50;26.6737;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305997;Dreno ar condicionado;35;NUNES CLIMATIZACAO EIRELI;10;UND;100;53.35;10;5.3347;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305998;Espuma de vedaÃ§Ã£o ar cond.;36;NUNES CLIMATIZACAO EIRELI;6;UND;18;9.6;3;1.6004;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10305999;Filtro do pÃ³ ar cond.;37;NUNES CLIMATIZACAO EIRELI;8;UND;120;64.02;15;8.0021;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306002;Fita PVC 100mm branca;38;NUNES CLIMATIZACAO EIRELI;100;UND;600;320.08;6;3.2008;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371398;GÃ¡s R22 (carga) 7.000BTUS a 18.000BTUS;39;NUNES CLIMATIZACAO EIRELI;80;CARG;5333.6;2845.34;66.67;35.5667;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371399;GÃ¡s R22 (carga) ACIMA DE 18.000 BTUS ATÃ 60.000 BTUS;40;NUNES CLIMATIZACAO EIRELI;20;CARG;3666.6;1956.04;183.33;97.8018;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306005;HÃ©lice ar cond. 7000btus;41;NUNES CLIMATIZACAO EIRELI;4;UND;200;106.69;50;26.6737;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306006;HÃ©lice ar cond. 10/18000btus;42;NUNES CLIMATIZACAO EIRELI;4;UND;280;149.37;70;37.3432;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371400;Kit de VANES (aletas SPLIT  07 a 60.000btus);43;NUNES CLIMATIZACAO EIRELI;10;PAR;726.7;387.68;72.67;38.7676;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306010;Mangueira cristal;44;NUNES CLIMATIZACAO EIRELI;400;M;960;1524;2.4;3.81;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371401;Placa eletrÃ´nica Ar Condicionado Universal;45;NUNES CLIMATIZACAO EIRELI;10;PÃA;766.7;781.5;76.67;78.15;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306036;Sensor de temperatura frio;46;NUNES CLIMATIZACAO EIRELI;4;UND;100;53.35;25;13.3369;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306037;Sensor temp. aquecimento;47;NUNES CLIMATIZACAO EIRELI;4;UND;100;53.35;25;13.3369;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10380228;48	Suporte split 7/12000btus - FIBRA;48;NUNES CLIMATIZACAO EIRELI;15;PAR;525;372;35;24.8;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371403;Suporte split 18/30000btus - METAL;49;NUNES CLIMATIZACAO EIRELI;15;PAR;1050;791.1;70;52.74;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10371404;Suporte split 30.000/60.000btus - METAL;50;NUNES CLIMATIZACAO EIRELI;10;PAR;1100;866.5;110;86.65;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306040;Termostato ar cond. 1601;51;NUNES CLIMATIZACAO EIRELI;4;UND;300;160.04;75;40.0106;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10306041;Turbina ventilador 10/30000;52;NUNES CLIMATIZACAO EIRELI;4;UND;160;85.36;40;21.339;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
23.831.376/0001-43;10365017;ServiÃ§o de instalaÃ§Ã£o, limpeza e manutenÃ§Ã£o dos aparelhos;53;NUNES CLIMATIZACAO EIRELI;700;HORA;43400;20538.77;62;29.3411;itensVencedores_6627788b-eea1-467e-9d82-565a552d069b.csv
00.681.516/0001-49;31422;Fralda descartÃ¡vel adulto tamanho P.;1;FRALDAS CK INDUSTRIA E COMERCIO LTDA;10000;UNI;12700;8400;1.27;0.84;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
00.681.516/0001-49;29236;Fralda descartÃ¡vel adulto tamanho M.;2;FRALDAS CK INDUSTRIA E COMERCIO LTDA;30000;UNI;40800;27600;1.36;0.92;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
00.681.516/0001-49;31423;Fralda descartÃ¡vel adulto tamanho G.;3;FRALDAS CK INDUSTRIA E COMERCIO LTDA;60000;UNI;91800;58800;1.53;0.98;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
00.681.516/0001-49;32507;Fralda descartÃ¡vel adulto tamanho XG.;4;FRALDAS CK INDUSTRIA E COMERCIO LTDA;60000;UNI;99000;61800;1.65;1.03;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
02.121.800/0001-96;31428;Fralda descartÃ¡vel infantil tamanho P.;5;ICOFA INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTE;200;UNI;100;80.92;0.5;0.4046;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
02.121.800/0001-96;31427;Fralda descartÃ¡vel infantil tamanho M.;6;ICOFA INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTE;1000;UNI;620;449.5;0.62;0.4495;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
02.121.800/0001-96;31426;Fralda descartÃ¡vel infantil tamanho G.;7;ICOFA INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTE;1000;UNI;920;494;0.92;0.494;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
02.121.800/0001-96;31425;Fralda descartÃ¡vel infantil tamanho XG.;8;ICOFA INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTE;2000;UNI;1880;1200;0.94;0.6;itensVencedores_670ebced-da80-4d84-a1a4-b937841e5cb7.csv
08.467.533/0001-90;35483;ANEL DO PISTÃO DO COMPRESSOR GNATUS;1;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UNI;552;533.04;138;133.26;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39424;ANEL INTEGRAL DO PISTÃO S45/S55;2;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;630;591.48;105;98.58;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;33269;ANEL VEDAÃÃO SILICONE VT21/PLENA 70A75 SHORE;3;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UNI;666;621.24;111;103.54;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39425;ANEL DE VEDAÃÃO SILICINE CLASS 21 AZUL;4;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;10;UN;1100;1035.4;110;103.54;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39426;APOIO TERMINAL ARO/JATO/SUG. VENTURI CINZA;5;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;20;UN;360;327;18;16.35;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37500;Bloco monifolder 220 thermoval;6;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;770;711.38;385;355.69;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37501;Bobina soldada 220v danfoss cristofoli;7;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;5;UN;750;668.8;150;133.76;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;33274;CABEÃA COM TUBOS KAVO (605 ANT);8;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UNI;696;642;116;107;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39427;CABEÃA CONTRA ÃNGULO DABI;9;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;810;772.8;135;128.8;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;33276;CABO MANGA PLENA;10;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UNI;360;334.88;90;83.72;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;35490;CABO DO FOTO LD MAX;11;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UNI;429;392.34;143;130.78;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37505;Camisa do micro motor dabiatlante;12;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;5;UN;845;733.2;169;146.64;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39428;CANETA DE U.SOM CONDENTECH;13;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;1;UN;520;505.3;520;505.3;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39429;CANETA DE U.SOM DABI;14;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;1896;1823.04;948;911.52;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37508;Capa pedal cadeira syncrus c/ led;15;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;84;75.3;42;37.65;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39430;CANETA U.SOM SCHUSTER;16;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;1496;1406.92;748;703.46;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37510;Caneta jato de pÃ³ 2007;17;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;730;683.64;365;341.82;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37511;Chicote atuador encosto cad. Syncrus brl 4.12;18;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UN;216;193.2;72;64.4;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37512;Chicote atuador assento cad. Syncrus brl 4.20;19;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UN;216;193.2;72;64.4;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;30393;CIRCUITO POTENCIA PLENA BIV (QUADRA 21);20;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;890;842.16;445;421.08;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37514;Circuito quadra 21 cpu dysplay biv;21;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UN;390;359.67;130;119.89;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39431;CJ. FECHO DO MANIPULO STERMAX;22;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UND;340;313.08;85;78.27;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39432;CJ. SUCTOR SALIVA;23;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;10;UND;620;574.7;62;57.47;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39433;CJ. PCI JET SONIC 1;24;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UN;1160;1101.76;290;275.44;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39434;CJ. PLACA ULTRASSOM PRTA/PRTB ALT;25;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;770;749.04;385;374.52;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37518;Cj. Terminal triplo borden gn 32 gnatus;26;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;780;725.28;130;120.88;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;35503;CLIP TIPO PINCA DESMONTAVEL;27;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;40;UNI;51.6;49.6;1.29;1.24;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;33283;CONECTOR FCL C/ CAPACITOR SOLDADO;28;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UNI;75;59.46;25;19.82;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39435;CONVERSOR AC/DC 12V/5V COM CABO GNATUS;29;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;5;UN;430;401.25;86;80.25;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37522;Corpo unidade syncrus alcance;30;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UN;552;511.24;138;127.81;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39436;CORPO IN FERIOR FOTO LD MAX GNATUS;31;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UN;52;43.6;13;10.9;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;35505;CORPO SUPERIOR FOTO LD MAX GNATUS;32;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;4;UN;52;43.6;13;10.9;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37523;Cuba removivel de porcelana gnatus;33;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UN;510;490.44;170;163.48;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39437;DRENO TEMPORIZADO ELETRÃNICO PGE 2200;34;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;10;UN;3600;3418.2;360;341.82;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37524;Eixo dianteiro intermediario contra Ã¢ngulo kavo;35;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;960;879.84;160;146.64;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37525;Eixo dianteiro c.a dabi atlante;36;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;1074;915.48;179;152.58;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39438;EIXO INTERMEDIARIO DO CONTRA ANGULO DABI;37;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;1074;915.48;179;152.58;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;35509;ENGRENAGEM MONTADA KAVO (CONTRA ÃNGULO);38;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UNI;1074;915.48;179;152.58;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39439;FILTRO DO CABEÃOTE DO COMPRESSOR 1/4 ALUMINIO;39;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;10;UN;240;218;24;21.8;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;35510;FILTRO DE AGUA PARA TANQUE;40;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;10;UNI;80;69.4;8;6.94;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39440;FILTRO DE BRONZE SINTERIZADO AHMC 5/6/10;41;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;5;UN;175;153.55;35;30.71;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;33287;FILTRO DO SUGADOR OLSEN;42;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;357;321;59.5;53.5;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39441;FECHO QUADRA 21 BRANCO;43;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;3;UN;315;294.27;105;98.09;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37528;Fonte alimentaÃ§Ã£o refletor led gnatus 220v/24v;44;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;579;550.88;289.5;275.44;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39442;FONTE ALIMENTAÃÃO II 5V - 1A J4 COM TRAVA;45;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;378;354.7;189;177.35;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39443;FONTE CHAVEADA ORTUS VDC 24 / 1,5A;46;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;2;UN;394;386.4;197;193.2;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37530;GuarniÃ§Ã£o de silicone autoclave ahmc5;47;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;10;UN;1300;1238.5;130;123.85;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;33291;GUIA DO TERMINAL BORDEN M.M DABI;48;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UNI;179.4;163.5;29.9;27.25;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;30391;GUILHOTINA SELADORA PLUS;49;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;210;178.32;35;29.72;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;35513;INTERRUPTOR DE TECLA REDONDO 16123 OLSEN;50;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;93;86.22;15.5;14.37;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37531;Inserto g1;51;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;924;879.84;154;146.64;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;37532;Inserto g2;52;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;924;879.84;154;146.64;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;34948;JAQUETA INTEGRAL CILINDRO S45/S55;53;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;954;885.78;159;147.63;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
08.467.533/0001-90;39444;JUNTA CAMISA ORING CILINDRO VERM. COMPRESSOR;54;ODONTOCRIL COM. DE EQUIP. MED. ODONTOLOGICOS EIREL;6;UN;113.4;101.04;18.9;16.84;itensVencedores_6734e2f2-1d22-4726-a65d-a553829dd3fb.csv
