cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
05.021.932/0001-34;38413;Cureta dentina (escavador), nÂº 05;33;MF DE ALMEIDA & CIA. LTDA;30;UN;405;303;13.5;10.1;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;31439;EspÃ¡tula para manipulaÃ§Ã£o nÂº 72;43;MF DE ALMEIDA & CIA. LTDA;50;UNI;607.5;592.5;12.15;11.85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38428;Porta-matriz, tipo Toflemire adulto, em aÃ§o inox;59;MF DE ALMEIDA & CIA. LTDA;20;UN;704;556;35.2;27.8;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38429;Porta-matriz, tipo Toflemire infantil, em aÃ§o inox;60;MF DE ALMEIDA & CIA. LTDA;10;UN;352;278;35.2;27.8;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;31448;Porta algodÃ£o e/ou resÃ­duos;62;MF DE ALMEIDA & CIA. LTDA;30;UNI;1380;1380;46;46;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;659;SINDESMOTOMO;66;MF DE ALMEIDA & CIA. LTDA;50;UNI;560;677.5;11.2;13.55;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38434;Arco Young Adulto;74;MF DE ALMEIDA & CIA. LTDA;10;UN;175;220;17.5;22;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38441;Porta Agulha Castroviejo simples;87;MF DE ALMEIDA & CIA. LTDA;5;UN;1005;711;201;142.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38445;Cureta de Lucas nÂº 85;91;MF DE ALMEIDA & CIA. LTDA;10;UN;115;89.1;11.5;8.91;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38446;Descolador Freer Duplo;92;MF DE ALMEIDA & CIA. LTDA;5;UN;303.5;287.5;60.7;57.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38447;Micro Tesoura Castroviejo Curva;93;MF DE ALMEIDA & CIA. LTDA;5;UN;612.5;508;122.5;101.6;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38451;PinÃ§a Backhaus 10cm;97;MF DE ALMEIDA & CIA. LTDA;5;UN;279;190;55.8;38;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38644;Cinzel Micro Ochsenbein nÂº 1 autoclavÃ¡vel.;98;MF DE ALMEIDA & CIA. LTDA;5;UN;225;250;45;50;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38452;PinÃ§a Dietrich 16cm autoclavÃ¡vel;99;MF DE ALMEIDA & CIA. LTDA;5;UN;424.5;492.5;84.9;98.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;10100858;BICARBONATO DE SODIO;124;MF DE ALMEIDA & CIA. LTDA;90;KG;1323;885.6;14.7;9.84;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38469;Broca Carbide EsfÃ©rica nÂº 02. Para peÃ§a de mÃ£o;128;MF DE ALMEIDA & CIA. LTDA;20;UN;164.4;156;8.22;7.8;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38470;Broca Carbide EsfÃ©rica nÂº 04. Para peÃ§a de mÃ£o.;129;MF DE ALMEIDA & CIA. LTDA;20;UN;164.4;156;8.22;7.8;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38471;Broca Carbide EsfÃ©rica nÂº 06. Para peÃ§a de mÃ£o;130;MF DE ALMEIDA & CIA. LTDA;20;UN;164.4;156;8.22;7.8;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;29348;Broca de alta rotaÃ§Ã£o diamantada nÂº3080;145;MF DE ALMEIDA & CIA. LTDA;70;UN;273;153.3;3.9;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36281;Broca nÂ° 1112 F;173;MF DE ALMEIDA & CIA. LTDA;150;UN;540;328.5;3.6;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;29337;Broca nÂº 1190 F;174;MF DE ALMEIDA & CIA. LTDA;150;UN;540;328.5;3.6;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;28245;Broca nÂº 2135 F;175;MF DE ALMEIDA & CIA. LTDA;150;UN;540;328.5;3.6;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;28243;Broca nÂº 3118 F;176;MF DE ALMEIDA & CIA. LTDA;150;UN;540;328.5;3.6;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;29334;Broca nÂº 3168 F;177;MF DE ALMEIDA & CIA. LTDA;150;UN;540;328.5;3.6;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38487;Broca nÂº 3195 F, acabamento fino;178;MF DE ALMEIDA & CIA. LTDA;150;UN;540;328.5;3.6;2.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;33070;Campo cirÃºrgico fenestrado 50 x 50 cm;184;MF DE ALMEIDA & CIA. LTDA;45;UN;2160;1170;48;26;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;33071;Campo cirÃºrgico 60X60 cm;185;MF DE ALMEIDA & CIA. LTDA;45;UN;1575;1575;35;35;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38490;CariostÃ¡tico a base de diaminufluoreto;186;MF DE ALMEIDA & CIA. LTDA;50;FR.;800;781;16;15.62;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38495;Cone de guta percha, #25/06;193;MF DE ALMEIDA & CIA. LTDA;20;CX;592;543.2;29.6;27.16;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38496;Cone de guta percha, #35/04;194;MF DE ALMEIDA & CIA. LTDA;20;CX;592;543;29.6;27.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38497;Cone de guta percha, #40/04;195;MF DE ALMEIDA & CIA. LTDA;20;CX;592;543;29.6;27.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38509;Edta Liquido TrissÃ³dico 17%;222;MF DE ALMEIDA & CIA. LTDA;90;FR.;603;405;6.7;4.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;1301;EUCALIPTOL;230;MF DE ALMEIDA & CIA. LTDA;10;UN;114;70.2;11.4;7.02;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;33096;Evidenciador de placa  solucÃ£o;231;MF DE ALMEIDA & CIA. LTDA;100;FR.;900;560;9;5.6;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;28258;Fio dental bucal;237;MF DE ALMEIDA & CIA. LTDA;100;UN;920;1000;9.2;10;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36328;Fresa de tungstÃªnio nÂº 9354;245;MF DE ALMEIDA & CIA. LTDA;5;UN;343.5;205.75;68.7;41.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;31531;Fresa de tungstÃªnio nÂº 9361;246;MF DE ALMEIDA & CIA. LTDA;5;UNI;343.5;205.75;68.7;41.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;31532;Fresa de tungstÃªnio nÂº 9372;247;MF DE ALMEIDA & CIA. LTDA;5;UNI;343.5;205.95;68.7;41.19;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;33106;Hipoclorito de sÃ³dio a 1%;255;MF DE ALMEIDA & CIA. LTDA;180;L;1326.6;1062;7.37;5.9;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;31538;Hipoclorito de sÃ³dio a 2,5% - soda clorada.;256;MF DE ALMEIDA & CIA. LTDA;100;L;849;679;8.49;6.79;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38527;Limas RotatÃ³rias para tratamento de canal  ponta,  15;281;MF DE ALMEIDA & CIA. LTDA;50;CX;8450;6250;169;125;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38528;Limas RotatÃ³rias para tratamento de canal ponta,  40;282;MF DE ALMEIDA & CIA. LTDA;50;CX;8450;6250;169;125;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38529;Limas RotatÃ³rias para tratamento de canal ponta, 50;283;MF DE ALMEIDA & CIA. LTDA;50;CX;8450;6250;169;125;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38530;Limas RotatÃ³rias para tratamento 17 e conicidades 08, compri;284;MF DE ALMEIDA & CIA. LTDA;80;CX;13520;6800;169;85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38531;Limas RotatÃ³rias para tratamento16 e conicidades 02, comprim;285;MF DE ALMEIDA & CIA. LTDA;80;CX;13520;6800;169;85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38532;Limas RotatÃ³rias para retratamento ponta  20, 25. 30 e conic;286;MF DE ALMEIDA & CIA. LTDA;80;CX;13520;6800;169;85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38561;Oxido de zinco-eugenol;323;MF DE ALMEIDA & CIA. LTDA;100;KIT;4320;1970;43.2;19.7;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;34694;Pedra de afiar Arkansas fina;334;MF DE ALMEIDA & CIA. LTDA;15;UN;378;393.75;25.2;26.25;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36357;Pincel aplicador Micro brush, com ponta extra-fina;336;MF DE ALMEIDA & CIA. LTDA;150;CX;1185;1107;7.9;7.38;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36377;Pincel aplicador Micro brush. Espessura da ponta regular;337;MF DE ALMEIDA & CIA. LTDA;150;CX;1185;1110;7.9;7.4;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36316;Escova de Polimento MSH78W-H-H;339;MF DE ALMEIDA & CIA. LTDA;15;UN;201;178.5;13.4;11.9;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38568;Escova de Polimento MSHS78LY;340;MF DE ALMEIDA & CIA. LTDA;15;UN;201;93;13.4;6.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;34676;Escova de polimento MSHS78W-1;341;MF DE ALMEIDA & CIA. LTDA;15;UN;201;178.5;13.4;11.9;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38569;Polidor de Silicone SK 202-3;342;MF DE ALMEIDA & CIA. LTDA;10;UN;152;118.5;15.2;11.85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36379;Polidor de Silicone SK 2143;343;MF DE ALMEIDA & CIA. LTDA;10;UN;152;118.5;15.2;11.85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36380;Polidor de Silicone SK 2145;344;MF DE ALMEIDA & CIA. LTDA;10;UN;152;118.5;15.2;11.85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;36381;Polidor de Silicone SK 2132;345;MF DE ALMEIDA & CIA. LTDA;10;UN;152;118.9;15.2;11.89;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38570;Escova de Polimento MSHS78Y;346;MF DE ALMEIDA & CIA. LTDA;15;UN;201;93;13.4;6.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;37742;Sugador EndodÃ´ntico DescartÃ¡vel;370;MF DE ALMEIDA & CIA. LTDA;120;PCT;1557.6;1194;12.98;9.95;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;31605;Tira de lixa de aÃ§o;373;MF DE ALMEIDA & CIA. LTDA;420;PCT;5283.6;2037;12.58;4.85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;597;TRICRESOL FORMALINA;375;MF DE ALMEIDA & CIA. LTDA;100;FR.;607;439;6.07;4.39;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;28272;Verniz cavitÃ¡rio;377;MF DE ALMEIDA & CIA. LTDA;30;FR.;319.5;270;10.65;9;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;33158;Verniz fluoretado;378;MF DE ALMEIDA & CIA. LTDA;30;KIT;936;435;31.2;14.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38582;Abridor De Boca Abritec 40 x 30 x 20;380;MF DE ALMEIDA & CIA. LTDA;40;UN;612.4;214;15.31;5.35;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38583;Abridor De Boca Abritec 30x 25x18;381;MF DE ALMEIDA & CIA. LTDA;40;UN;612.4;214;15.31;5.35;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38585;Azul de Metileno Chimiolux 0,005%;383;MF DE ALMEIDA & CIA. LTDA;20;CX;2734;2130;136.7;106.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38586;Azul de Metileno Chimiolux 0,01%;384;MF DE ALMEIDA & CIA. LTDA;5;CX;683.5;532.5;136.7;106.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;37738;Fibras para Terapia FotodinÃ¢mica (PDT).;385;MF DE ALMEIDA & CIA. LTDA;20;CX;6200;3548;310;177.4;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38598;Mini MaÃ§arico Microtorch;398;MF DE ALMEIDA & CIA. LTDA;5;UN;1580;1580;316;316;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38608;Mocho OdontolÃ³gico.;408;MF DE ALMEIDA & CIA. LTDA;5;UN;2871.55;2075;574.31;415;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38609;Ponta de ultrasson nÂº 1;409;MF DE ALMEIDA & CIA. LTDA;30;UN;3856.5;1313.1;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38610;Ponta de ultrasson nÂº 1  compatÃ­vel em aparelho da marca G;410;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.25;128.55;43.75;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38611;Ponta de ultrasson nÂº 1 compatÃ­vel em aparelho da marca   Sa;411;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.55;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38612;Ponta de ultrasson nÂº 37 compatÃ­vel em aparelho da marca Sae;412;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;787.5;128.55;52.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38613;Ponta de ultrasson nÂº 37 compatÃ­vel em aparelho da marca Gna;413;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;787.5;128.55;52.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38615;Ponta de ultrasson nÂº 2 compatÃ­vel em aparelho da marca Kond;415;MF DE ALMEIDA & CIA. LTDA;30;UN;3856.5;1313.1;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38616;Ponta de ultrasson nÂº 2 compatÃ­vel em aparelho da marca Gnat;416;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.55;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38617;Ponta de ultrasson nÂº 2 compatÃ­vel em aparelho da marca Saev;417;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.25;128.55;43.75;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38619;Ponta de ultrasson nÂº 32 Perio E comp em ap. da marca Gnatus;419;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.25;128.55;43.75;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38620;Ponta de ultrasson nÂº 32 Perio E comp em ap. da marca Saevo;420;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.55;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38621;Ponta de ultrason nÂº 10P Perio Subgengival comp Kondenteck;421;MF DE ALMEIDA & CIA. LTDA;30;UN;3856.5;1313.1;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38624;Ponta de ultrason nÂº 10P Perio Subgengival comp Gnatus;422;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.55;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38622;Ponta de ultrason nÂº 10P Perio Subgengival comp Saevo;423;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;656.55;128.55;43.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38626;Ponta de ultrasson nÂº 39 Perio Supra comp Gnatus;425;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;787.5;128.55;52.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38627;Ponta de ultrasson nÂº 39 Perio Supra comp Saevo;426;MF DE ALMEIDA & CIA. LTDA;15;UN;1928.25;787.5;128.55;52.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38628;Ponta de ultrasson E2D;427;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1722;172.7;172.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38629;Ponta de ultrasson E3D;428;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1722;172.7;172.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38630;Ponta de ultrasson E10;429;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1323;172.7;132.3;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38631;Ponta de ultrasson E7D;430;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1722;172.7;172.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38632;Ponta de ultrasson E6D;431;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1722;172.7;172.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38636;Ponta de ultrasson E5;435;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1323;172.7;132.3;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38637;Ponta de ultrasson E4D;436;MF DE ALMEIDA & CIA. LTDA;10;UN;1727;1722;172.7;172.2;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38638;Ponta de ultrasson E1;437;MF DE ALMEIDA & CIA. LTDA;15;UN;2590.5;1984.5;172.7;132.3;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
05.021.932/0001-34;38641;CÃ¢mara Escura Para RevelaÃ§Ã£o;442;MF DE ALMEIDA & CIA. LTDA;3;UN;566.4;450.45;188.8;150.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;34655;Porta agulha Mayo-Hager 15 cm;61;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;100;UN;3560;2089;35.6;20.89;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38435;PinÃ§a HemostÃ¡tica kelly;75;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;10;UN;298.5;225.6;29.85;22.56;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;36394;PinÃ§a Mosquito 12cm;76;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;10;UN;240.8;197.7;24.08;19.77;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;36396;PinÃ§a HemostÃ¡tica kelly curva com 16cm;78;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;10;UN;253.2;267.4;25.32;26.74;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38450;Tesoura Metzenbaum Curva 15cm;96;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;5;UN;330;149;66;29.8;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;33073;Compressas de Gaze HidrÃ³fila;190;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;1800;PCT;34200;32400;19;18;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38510;"Escova dental adulto;";225;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;50;PCT;120;1575;2.4;31.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38511;Escova dental infantil macia;226;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;50;PCT;120;1425;2.4;28.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38547;Luva de LÃ¡tex nÃ£o esteril tamanho PP;302;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;1000;CX;19400;15150;19.4;15.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38548;Luva de LÃ¡tex nÃ£o esteril tamanho P;303;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;1300;CX;25857;19695;19.89;15.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38549;Luva de LÃ¡tex nÃ£o esteril tamanho M.;304;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;600;CX;11934;9090;19.89;15.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
01.470.743/0001-98;38550;Luva de LÃ¡tex nÃ£o esteril tamanho G;305;BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA;50;CX;994.5;757.5;19.89;15.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;33063;Ãgua oxigenada a 10%;107;MAYCON WILL EIRELI - ME;230;L;805;885.5;3.5;3.85;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;10361844;Ãlcool 70 % Alcool etÃ­lico hidratado.Embalagem de 1 litro.;109;MAYCON WILL EIRELI - ME;1500;LT;10350;5385;6.9;3.59;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;10298195;Ãlcool 96 gl 01 L cx c/ 12 un;110;MAYCON WILL EIRELI - ME;120;CX;720;612;6;5.1;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;31671;Detergente MultienzimÃ¡tico;219;MAYCON WILL EIRELI - ME;330;GL;48246;22407;146.2;67.9;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;38523;Kit odontolÃ³gico de higiene dental adulto;264;MAYCON WILL EIRELI - ME;6250;KIT;37500;25937.5;6;4.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;36346;MÃ¡scara cirÃºrgica facial N95;314;MAYCON WILL EIRELI - ME;40;CX;2288;1787.6;57.2;44.69;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;38556;Organizador multi uso 50 litros.;317;MAYCON WILL EIRELI - ME;40;UN;2244;2640;56.1;66;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;38557;Organizador multi uso 20 litros.;318;MAYCON WILL EIRELI - ME;20;UN;790;690;39.5;34.5;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;37599;Papel filme PVC. Rolo 30m;326;MAYCON WILL EIRELI - ME;100;ROLO;690;615;6.9;6.15;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
18.712.730/0001-80;10370854;"Papel toalha interfolhado;";329;MAYCON WILL EIRELI - ME;1500;PCT;23640;14880;15.76;9.92;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
21.504.525/0001-34;38462;MEPIVACAINA 2% COM VASOCONSTRITOR EPINEFRINA 1:100.000;118;DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI;570;CX;76266;59850;133.8;105;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
21.504.525/0001-34;38522;Kit odontolÃ³gico de higiene dental infantil -;261;DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI;11250;KIT;78750;68062.5;7;6.05;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
21.504.525/0001-34;38523;Kit odontolÃ³gico de higiene dental adulto;263;DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI;18750;KIT;112500;58125;6;3.1;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
06.194.440/0001-03;38381;TensiÃ´metro / DinamÃ´metro OrtodÃ´ntico;2;ODONTOMEDI - PRODUTOS ODONTOLOGICOS E HOSPITALARES;5;UNI;457;505;91.4;101;itensVencedores_773fe5d8-3bca-401e-8131-b476bc917cb5.csv
